group,subgroup,filename,score,luminance
ID,none,tubingen_000052_000019_leftImg8bit.png,6.458048539662732,85.03260803222656
ID,none,tubingen_000053_000019_leftImg8bit.png,1.9757620310954112,78.5191650390625
ID,none,tubingen_000054_000019_leftImg8bit.png,6.28279844110869,84.73961639404297
ID,none,tubingen_000055_000019_leftImg8bit.png,4.648942156812604,77.25506591796875
ID,none,tubingen_000056_000019_leftImg8bit.png,4.781183432165303,82.13294982910156
ID,none,tubingen_000057_000019_leftImg8bit.png,4.447787729881586,78.567626953125
ID,none,tubingen_000058_000019_leftImg8bit.png,6.403114655874079,92.9473648071289
ID,none,tubingen_000059_000019_leftImg8bit.png,3.7062035282127965,72.58404541015625
ID,none,tubingen_000060_000019_leftImg8bit.png,7.079987186803139,89.6254653930664
ID,none,tubingen_000061_000019_leftImg8bit.png,4.72540336468909,90.03512573242188
ID,none,tubingen_000062_000019_leftImg8bit.png,5.831460115981203,96.41719055175781
ID,none,tubingen_000063_000019_leftImg8bit.png,4.470571732896017,84.47671508789062
ID,none,tubingen_000064_000019_leftImg8bit.png,3.995144324058993,74.1680679321289
ID,none,tubingen_000065_000019_leftImg8bit.png,2.4477036322501515,71.56721496582031
ID,none,tubingen_000066_000019_leftImg8bit.png,1.226254656088084,81.81771850585938
ID,none,tubingen_000067_000019_leftImg8bit.png,5.546751896094814,83.6209716796875
ID,none,tubingen_000068_000019_leftImg8bit.png,6.203900128243289,95.09290313720703
ID,none,tubingen_000069_000019_leftImg8bit.png,5.125633565401816,88.67936706542969
ID,none,tubingen_000070_000019_leftImg8bit.png,6.589251401280545,94.792724609375
ID,none,tubingen_000071_000019_leftImg8bit.png,3.0488269658439195,81.12751770019531
ID,none,tubingen_000072_000019_leftImg8bit.png,4.392489551031753,106.225830078125
ID,none,tubingen_000073_000019_leftImg8bit.png,4.548406944604279,77.30812072753906
ID,none,tubingen_000074_000019_leftImg8bit.png,4.533974122655483,78.59105682373047
ID,none,tubingen_000075_000019_leftImg8bit.png,4.778411001698894,84.55867004394531
ID,none,tubingen_000076_000019_leftImg8bit.png,5.739250192101528,91.90031433105469
ID,none,tubingen_000077_000019_leftImg8bit.png,3.399610453156895,83.87957763671875
ID,none,tubingen_000078_000019_leftImg8bit.png,3.598836182223658,80.68048858642578
ID,none,tubingen_000079_000019_leftImg8bit.png,4.799165828516439,78.89997100830078
ID,none,tubingen_000080_000019_leftImg8bit.png,5.7355644790013205,86.20304870605469
ID,none,tubingen_000081_000019_leftImg8bit.png,4.062061576359155,76.35016632080078
ID,none,tubingen_000082_000019_leftImg8bit.png,5.409352156311071,92.593994140625
ID,none,tubingen_000083_000019_leftImg8bit.png,5.049233018167159,83.65219116210938
ID,none,tubingen_000084_000019_leftImg8bit.png,3.392533495727208,86.09104919433594
ID,none,tubingen_000085_000019_leftImg8bit.png,3.918849811516494,85.34915924072266
ID,none,tubingen_000086_000019_leftImg8bit.png,3.7834334992836105,73.580810546875
ID,none,tubingen_000087_000019_leftImg8bit.png,5.8305499088523955,87.85591125488281
ID,none,tubingen_000088_000019_leftImg8bit.png,3.7365225139943323,89.31996154785156
ID,none,tubingen_000089_000019_leftImg8bit.png,3.4379056774860937,88.4111328125
ID,none,tubingen_000090_000019_leftImg8bit.png,4.09729701054728,91.22315216064453
ID,none,tubingen_000091_000019_leftImg8bit.png,3.01951051243583,83.08808898925781
ID,none,tubingen_000092_000019_leftImg8bit.png,3.4188775467051142,74.83802795410156
ID,none,tubingen_000093_000019_leftImg8bit.png,4.28673116061908,70.5211181640625
ID,none,tubingen_000094_000019_leftImg8bit.png,3.962971180565365,74.19695281982422
ID,none,tubingen_000095_000019_leftImg8bit.png,3.6914040936972916,64.791015625
ID,none,tubingen_000096_000019_leftImg8bit.png,5.198759110219992,78.50495147705078
ID,none,tubingen_000097_000019_leftImg8bit.png,6.078043850416431,97.20161437988281
ID,none,tubingen_000098_000019_leftImg8bit.png,4.316892223094467,81.70655822753906
ID,none,tubingen_000099_000019_leftImg8bit.png,5.316769819305736,82.17971801757812
ID,none,tubingen_000100_000019_leftImg8bit.png,6.489241406229408,94.70055389404297
ID,none,tubingen_000101_000019_leftImg8bit.png,7.361687488410612,91.2071533203125
ID,none,tubingen_000102_000019_leftImg8bit.png,5.482422614091924,91.28685760498047
ID,none,tubingen_000103_000019_leftImg8bit.png,4.415686130119152,71.95372772216797
ID,none,tubingen_000104_000019_leftImg8bit.png,6.803938927227052,77.62908935546875
ID,none,tubingen_000105_000019_leftImg8bit.png,5.5604374706651045,77.97313690185547
ID,none,tubingen_000106_000019_leftImg8bit.png,6.385865670017203,83.80329895019531
ID,none,tubingen_000107_000019_leftImg8bit.png,5.10909701926343,91.07545471191406
ID,none,tubingen_000108_000019_leftImg8bit.png,6.992671683259882,92.54541015625
ID,none,tubingen_000109_000019_leftImg8bit.png,6.247621020629467,97.72521209716797
ID,none,tubingen_000110_000019_leftImg8bit.png,6.940363293288825,89.34168243408203
ID,none,tubingen_000111_000019_leftImg8bit.png,8.145622438950403,90.12669372558594
ID,none,tubingen_000112_000019_leftImg8bit.png,6.435026829062258,95.12516021728516
ID,none,tubingen_000113_000019_leftImg8bit.png,5.828042607503009,89.15592193603516
ID,none,tubingen_000114_000019_leftImg8bit.png,4.814899334591869,76.62544250488281
ID,none,tubingen_000115_000019_leftImg8bit.png,5.633491193636902,86.98575592041016
ID,none,tubingen_000116_000019_leftImg8bit.png,6.87227349291903,85.86880493164062
ID,none,tubingen_000117_000019_leftImg8bit.png,5.8712688908636785,85.05117797851562
ID,none,tubingen_000118_000019_leftImg8bit.png,4.379075440426632,86.39722442626953
ID,none,tubingen_000119_000019_leftImg8bit.png,4.9713902357633515,83.26292419433594
ID,none,tubingen_000120_000019_leftImg8bit.png,6.364546252778982,87.2844467163086
ID,none,tubingen_000121_000019_leftImg8bit.png,5.316467359717918,84.90091705322266
ID,none,tubingen_000122_000019_leftImg8bit.png,4.668218463658944,85.58598327636719
ID,none,tubingen_000123_000019_leftImg8bit.png,4.127770528205838,82.52062225341797
ID,none,tubingen_000124_000019_leftImg8bit.png,6.8529971938670995,89.88995361328125
ID,none,tubingen_000125_000019_leftImg8bit.png,6.4078365365289365,86.28802490234375
ID,none,tubingen_000126_000019_leftImg8bit.png,7.463752516576816,86.77609252929688
ID,none,tubingen_000127_000019_leftImg8bit.png,6.492118024746395,89.61947631835938
ID,none,tubingen_000128_000019_leftImg8bit.png,7.446052326281477,97.20924377441406
ID,none,tubingen_000129_000019_leftImg8bit.png,4.731385506334778,80.17545318603516
ID,none,tubingen_000130_000019_leftImg8bit.png,4.434046455966097,86.42669677734375
ID,none,tubingen_000131_000019_leftImg8bit.png,6.60980864679499,91.74630737304688
ID,none,tubingen_000132_000019_leftImg8bit.png,6.904105789532843,89.04402923583984
ID,none,tubingen_000133_000019_leftImg8bit.png,4.417853300131847,91.76449584960938
ID,none,tubingen_000134_000019_leftImg8bit.png,6.025559928527439,77.45468139648438
ID,none,tubingen_000135_000019_leftImg8bit.png,7.80731874565741,89.76358795166016
ID,none,tubingen_000136_000019_leftImg8bit.png,5.693755491183373,90.12800598144531
ID,none,tubingen_000137_000019_leftImg8bit.png,5.685428089300855,89.48829650878906
ID,none,tubingen_000138_000019_leftImg8bit.png,6.16308196447539,89.33973693847656
ID,none,tubingen_000139_000019_leftImg8bit.png,3.8428520230164076,75.353515625
ID,none,tubingen_000140_000019_leftImg8bit.png,2.521968409308353,60.44892120361328
ID,none,tubingen_000141_000019_leftImg8bit.png,3.627858996905011,75.37930297851562
ID,none,tubingen_000142_000019_leftImg8bit.png,3.522018006758522,75.70150756835938
ID,none,tubingen_000143_000019_leftImg8bit.png,3.1707360505506683,76.62850952148438
ID,none,ulm_000000_000019_leftImg8bit.png,4.288203645109304,82.54525756835938
ID,none,ulm_000001_000019_leftImg8bit.png,4.264490398163998,88.6554946899414
ID,none,ulm_000002_000019_leftImg8bit.png,3.5364007919276785,86.45370483398438
ID,none,ulm_000003_000019_leftImg8bit.png,4.489475006326025,88.29115295410156
ID,none,ulm_000004_000019_leftImg8bit.png,6.651207202677255,86.80097961425781
ID,none,ulm_000005_000019_leftImg8bit.png,5.699546639665378,88.5072021484375
ID,none,ulm_000006_000019_leftImg8bit.png,5.449597448099859,86.25698852539062
ID,none,ulm_000007_000019_leftImg8bit.png,4.91658006809009,92.12431335449219
ID,none,ulm_000008_000019_leftImg8bit.png,4.831294280598815,81.206787109375
ID,none,ulm_000009_000019_leftImg8bit.png,4.700785879336587,81.13775634765625
ID,none,ulm_000010_000019_leftImg8bit.png,3.5680306943845626,92.45820617675781
ID,none,ulm_000011_000019_leftImg8bit.png,4.5867031431260825,83.30223083496094
ID,none,ulm_000012_000019_leftImg8bit.png,4.031079464758627,84.66590881347656
ID,none,ulm_000013_000019_leftImg8bit.png,3.9328868091942004,88.77570343017578
ID,none,ulm_000014_000019_leftImg8bit.png,4.725892626854033,84.28205871582031
ID,none,ulm_000015_000019_leftImg8bit.png,5.34202179686495,88.84013366699219
ID,none,ulm_000016_000019_leftImg8bit.png,5.867144475191617,87.9443359375
ID,none,ulm_000017_000019_leftImg8bit.png,6.533602515253876,90.16556549072266
ID,none,ulm_000018_000019_leftImg8bit.png,6.071367293836865,92.40274810791016
ID,none,ulm_000019_000019_leftImg8bit.png,4.790050832757245,90.37459564208984
ID,none,ulm_000020_000019_leftImg8bit.png,4.657559926847904,91.35807800292969
ID,none,ulm_000021_000019_leftImg8bit.png,4.768006242027962,87.1226806640625
ID,none,ulm_000022_000019_leftImg8bit.png,4.226877682225146,125.60084533691406
ID,none,ulm_000023_000019_leftImg8bit.png,6.4984121423787435,90.25798034667969
ID,none,ulm_000024_000019_leftImg8bit.png,6.95829602305173,93.09945678710938
ID,none,ulm_000025_000019_leftImg8bit.png,5.849271603736476,87.26832580566406
ID,none,ulm_000026_000019_leftImg8bit.png,2.890943819040066,67.50605010986328
ID,none,ulm_000027_000019_leftImg8bit.png,3.3365705213320895,71.342529296875
ID,none,ulm_000028_000019_leftImg8bit.png,3.3017727786518956,57.933265686035156
ID,none,ulm_000029_000019_leftImg8bit.png,2.478036095968606,74.28669738769531
ID,none,ulm_000030_000019_leftImg8bit.png,3.969137506151422,79.56644439697266
ID,none,ulm_000031_000019_leftImg8bit.png,4.626123888834422,82.17123413085938
ID,none,ulm_000032_000019_leftImg8bit.png,5.695561709042694,80.95048522949219
ID,none,ulm_000033_000019_leftImg8bit.png,5.194987783323659,89.44529724121094
ID,none,ulm_000034_000019_leftImg8bit.png,4.014299095075255,79.34552764892578
ID,none,ulm_000035_000019_leftImg8bit.png,6.226508251018654,78.33760070800781
ID,none,ulm_000036_000019_leftImg8bit.png,2.9381949978226825,74.44061279296875
ID,none,ulm_000037_000019_leftImg8bit.png,3.7482223626756177,80.96770477294922
ID,none,ulm_000038_000019_leftImg8bit.png,3.529286974112683,72.8717041015625
ID,none,ulm_000039_000019_leftImg8bit.png,3.4901918306960016,71.71438598632812
ID,none,ulm_000040_000019_leftImg8bit.png,2.719408738135937,74.56477355957031
ID,none,ulm_000041_000019_leftImg8bit.png,3.0529718745563947,75.55252075195312
ID,none,ulm_000042_000019_leftImg8bit.png,2.699594944143641,71.63652038574219
ID,none,ulm_000043_000019_leftImg8bit.png,3.13347146103633,73.87698364257812
ID,none,ulm_000044_000019_leftImg8bit.png,2.4036894619261844,71.93606567382812
ID,none,ulm_000045_000019_leftImg8bit.png,2.091839365980163,72.3378677368164
ID,none,ulm_000046_000019_leftImg8bit.png,2.7618037254421535,73.94247436523438
ID,none,ulm_000047_000019_leftImg8bit.png,2.9568273230084117,87.52131652832031
ID,none,ulm_000048_000019_leftImg8bit.png,2.936431373173709,77.5553970336914
ID,none,ulm_000049_000019_leftImg8bit.png,2.7264167450001624,72.44900512695312
ID,none,ulm_000050_000019_leftImg8bit.png,2.6223643386242443,73.39643096923828
ID,none,ulm_000051_000019_leftImg8bit.png,2.540054685686524,72.7885971069336
ID,none,ulm_000052_000019_leftImg8bit.png,2.6119685147861422,76.40715026855469
ID,none,ulm_000053_000019_leftImg8bit.png,2.7803303148882734,73.00650024414062
ID,none,ulm_000054_000019_leftImg8bit.png,2.846349332794765,71.50497436523438
ID,none,ulm_000055_000019_leftImg8bit.png,2.968536687627571,70.441650390625
ID,none,ulm_000056_000019_leftImg8bit.png,2.578246642343906,76.41169738769531
ID,none,ulm_000057_000019_leftImg8bit.png,4.301435589152121,76.16180419921875
ID,none,ulm_000058_000019_leftImg8bit.png,3.3080778320541055,69.11607360839844
ID,none,ulm_000059_000019_leftImg8bit.png,2.4569648640766455,62.52119445800781
ID,none,ulm_000060_000019_leftImg8bit.png,3.296373377044578,72.2076644897461
ID,none,ulm_000061_000019_leftImg8bit.png,2.6354948327445107,71.40779113769531
ID,none,ulm_000062_000019_leftImg8bit.png,2.844892264606428,69.40299987792969
ID,none,ulm_000063_000019_leftImg8bit.png,2.1558219273647845,69.58916473388672
ID,none,ulm_000064_000019_leftImg8bit.png,2.7716098626160504,73.82981872558594
ID,none,ulm_000065_000019_leftImg8bit.png,3.7911545300492504,74.655517578125
ID,none,ulm_000066_000019_leftImg8bit.png,3.7826963749082414,73.94599914550781
ID,none,ulm_000067_000019_leftImg8bit.png,2.250967708669991,77.45693969726562
ID,none,ulm_000068_000019_leftImg8bit.png,2.249440703359692,88.07781982421875
ID,none,ulm_000069_000019_leftImg8bit.png,2.853837166197218,76.07185363769531
ID,none,ulm_000070_000019_leftImg8bit.png,2.791883852870793,71.91313934326172
ID,none,ulm_000071_000019_leftImg8bit.png,2.8318969728278494,78.23954772949219
ID,none,ulm_000072_000019_leftImg8bit.png,3.350342393341207,75.76251220703125
ID,none,ulm_000073_000019_leftImg8bit.png,3.4813379058183527,77.82395935058594
ID,none,ulm_000074_000019_leftImg8bit.png,4.324595324651911,73.44188690185547
ID,none,ulm_000075_000019_leftImg8bit.png,2.9182467865803714,69.26072692871094
ID,none,ulm_000076_000019_leftImg8bit.png,2.760537099463442,68.8819580078125
ID,none,ulm_000077_000019_leftImg8bit.png,3.9955282040084166,80.8990249633789
ID,none,ulm_000078_000019_leftImg8bit.png,2.176337006743988,67.40867614746094
ID,none,ulm_000079_000019_leftImg8bit.png,1.9748749262811893,64.07182312011719
ID,none,ulm_000080_000019_leftImg8bit.png,1.8916403567818763,57.80043411254883
ID,none,ulm_000081_000019_leftImg8bit.png,1.9237554046362026,56.76708221435547
ID,none,ulm_000082_000019_leftImg8bit.png,2.0233694869461765,58.9228630065918
ID,none,ulm_000083_000019_leftImg8bit.png,3.2724826911086966,72.18107604980469
ID,none,ulm_000084_000019_leftImg8bit.png,4.930710197041588,87.15022277832031
ID,none,ulm_000085_000019_leftImg8bit.png,9.094191283756821,98.63937377929688
ID,none,ulm_000086_000019_leftImg8bit.png,3.908965829987622,76.67231750488281
ID,none,ulm_000087_000019_leftImg8bit.png,3.1471969466526133,86.28752899169922
ID,none,ulm_000088_000019_leftImg8bit.png,3.655462414577338,87.85315704345703
ID,none,ulm_000089_000019_leftImg8bit.png,3.8827281061854304,85.08075714111328
ID,none,ulm_000090_000019_leftImg8bit.png,4.297087824117318,83.19583892822266
ID,none,ulm_000091_000019_leftImg8bit.png,5.822845903261346,87.75492858886719
ID,none,ulm_000092_000019_leftImg8bit.png,4.027190391713942,88.49307250976562
ID,none,ulm_000093_000019_leftImg8bit.png,5.966963536286631,88.168212890625
ID,none,ulm_000094_000019_leftImg8bit.png,5.059317560510229,87.13037872314453
ID,none,weimar_000000_000019_leftImg8bit.png,3.8573223534547205,77.4764175415039
ID,none,weimar_000001_000019_leftImg8bit.png,3.046495681380639,70.5532455444336
ID,none,weimar_000002_000019_leftImg8bit.png,3.2764169379397163,75.3466796875
ID,none,weimar_000003_000019_leftImg8bit.png,3.479064594615186,74.80055236816406
ID,none,weimar_000004_000019_leftImg8bit.png,6.737220294185397,82.6703109741211
ID,none,weimar_000005_000019_leftImg8bit.png,4.046384009206536,78.62953186035156
ID,none,weimar_000006_000019_leftImg8bit.png,6.078520738274076,90.70799255371094
ID,none,weimar_000007_000019_leftImg8bit.png,6.0934127161233045,84.38186645507812
ID,none,weimar_000008_000019_leftImg8bit.png,4.5148393178641335,81.64717102050781
ID,none,weimar_000009_000019_leftImg8bit.png,5.254807510251528,90.62763977050781
ID,none,weimar_000010_000019_leftImg8bit.png,5.484215154392681,88.492431640625
ID,none,weimar_000011_000019_leftImg8bit.png,6.959433687159512,104.11592102050781
ID,none,weimar_000012_000019_leftImg8bit.png,5.058550358170832,76.26954650878906
ID,none,weimar_000013_000019_leftImg8bit.png,9.647131443382918,81.24411010742188
ID,none,weimar_000014_000019_leftImg8bit.png,4.735938127001781,87.96867370605469
ID,none,weimar_000015_000019_leftImg8bit.png,2.7092999204523114,74.6961669921875
ID,none,weimar_000016_000019_leftImg8bit.png,5.289027713315482,91.00033569335938
ID,none,weimar_000017_000019_leftImg8bit.png,7.259453129517272,93.5325927734375
ID,none,weimar_000018_000019_leftImg8bit.png,4.981562127713888,89.01876831054688
ID,none,weimar_000019_000019_leftImg8bit.png,5.347943495889668,82.84418487548828
ID,none,weimar_000020_000019_leftImg8bit.png,5.81627873470754,79.17029571533203
ID,none,weimar_000021_000019_leftImg8bit.png,7.961669213228224,77.9576416015625
ID,none,weimar_000022_000019_leftImg8bit.png,4.121015137283747,86.1711654663086
ID,none,weimar_000023_000019_leftImg8bit.png,5.26360393260541,89.91738891601562
ID,none,weimar_000024_000019_leftImg8bit.png,5.452184203915486,81.53823852539062
ID,none,weimar_000025_000019_leftImg8bit.png,4.842904663065366,87.05178833007812
ID,none,weimar_000026_000019_leftImg8bit.png,4.504727478990304,78.369384765625
ID,none,weimar_000027_000019_leftImg8bit.png,4.654456639636322,75.12405395507812
ID,none,weimar_000028_000019_leftImg8bit.png,7.994491178214558,97.65802001953125
ID,none,weimar_000029_000019_leftImg8bit.png,6.0511793136419785,82.85721588134766
ID,none,weimar_000030_000019_leftImg8bit.png,4.798012624834528,90.38497924804688
ID,none,weimar_000031_000019_leftImg8bit.png,2.952522582627871,69.6307601928711
ID,none,weimar_000032_000019_leftImg8bit.png,6.6589811166331305,83.41287994384766
ID,none,weimar_000033_000019_leftImg8bit.png,4.914040157864409,75.53418731689453
ID,none,weimar_000034_000019_leftImg8bit.png,4.776996812656631,77.53751373291016
ID,none,weimar_000035_000019_leftImg8bit.png,5.345893743838839,88.76689910888672
ID,none,weimar_000036_000019_leftImg8bit.png,5.883741053737662,92.62554168701172
ID,none,weimar_000037_000019_leftImg8bit.png,4.619353177596911,77.81690979003906
ID,none,weimar_000038_000019_leftImg8bit.png,6.789481216186497,83.72767639160156
ID,none,weimar_000039_000019_leftImg8bit.png,5.274169571684368,74.34588623046875
ID,none,weimar_000040_000019_leftImg8bit.png,5.714225248668196,85.1238784790039
ID,none,weimar_000041_000019_leftImg8bit.png,3.998223498125105,87.08695983886719
ID,none,weimar_000042_000019_leftImg8bit.png,4.103180255873914,81.03683471679688
ID,none,weimar_000043_000019_leftImg8bit.png,6.56370466619506,73.40443420410156
ID,none,weimar_000044_000019_leftImg8bit.png,4.175123907408244,69.15821838378906
ID,none,weimar_000045_000019_leftImg8bit.png,4.101056210974292,79.22370910644531
ID,none,weimar_000046_000019_leftImg8bit.png,6.08967827751259,74.61293029785156
ID,none,weimar_000047_000019_leftImg8bit.png,2.769026317727609,97.3048324584961
ID,none,weimar_000048_000019_leftImg8bit.png,4.912421067046017,91.95995330810547
ID,none,weimar_000049_000019_leftImg8bit.png,4.345448081110838,83.4140625
ID,none,weimar_000050_000019_leftImg8bit.png,3.0984240073024116,67.45117950439453
ID,none,weimar_000051_000019_leftImg8bit.png,3.696744941008545,68.94082641601562
ID,none,weimar_000052_000019_leftImg8bit.png,4.417657077515733,86.63545227050781
ID,none,weimar_000053_000019_leftImg8bit.png,4.680385676038767,86.95083618164062
ID,none,weimar_000054_000019_leftImg8bit.png,5.423168551890563,82.58792877197266
ID,none,weimar_000055_000019_leftImg8bit.png,3.0033954061523196,58.60447692871094
ID,none,weimar_000056_000019_leftImg8bit.png,4.625709011375972,70.98342895507812
ID,none,weimar_000057_000019_leftImg8bit.png,5.083714144567879,78.20319366455078
ID,none,weimar_000058_000019_leftImg8bit.png,2.810594637089219,73.18192291259766
ID,none,weimar_000059_000019_leftImg8bit.png,4.187585023399644,73.13610076904297
ID,none,weimar_000060_000019_leftImg8bit.png,4.550480425575403,79.6529769897461
ID,none,weimar_000061_000019_leftImg8bit.png,4.757103926911505,93.13851928710938
ID,none,weimar_000062_000019_leftImg8bit.png,4.361571544712598,83.4667739868164
ID,none,weimar_000063_000019_leftImg8bit.png,5.55270019019525,87.34703063964844
ID,none,weimar_000064_000019_leftImg8bit.png,6.524332624752454,80.7169189453125
ID,none,weimar_000065_000019_leftImg8bit.png,5.126714895209151,79.03175354003906
ID,none,weimar_000066_000019_leftImg8bit.png,3.979894602640541,83.35694885253906
ID,none,weimar_000067_000019_leftImg8bit.png,3.6504759562993145,76.64671325683594
ID,none,weimar_000068_000019_leftImg8bit.png,3.81854391136811,90.98323059082031
ID,none,weimar_000069_000019_leftImg8bit.png,6.602135953822938,88.38322448730469
ID,none,weimar_000070_000019_leftImg8bit.png,3.995027429923806,69.96575927734375
ID,none,weimar_000071_000019_leftImg8bit.png,2.9847541984315074,63.91826248168945
ID,none,weimar_000072_000019_leftImg8bit.png,4.463094987211253,80.27525329589844
ID,none,weimar_000073_000019_leftImg8bit.png,2.689409374533257,77.5089111328125
ID,none,weimar_000074_000019_leftImg8bit.png,3.6818235569135354,84.88363647460938
ID,none,weimar_000075_000019_leftImg8bit.png,5.422576669849424,85.69456481933594
ID,none,weimar_000076_000019_leftImg8bit.png,6.362660262846263,89.02644348144531
ID,none,weimar_000077_000019_leftImg8bit.png,4.330753736399656,89.01445007324219
ID,none,weimar_000078_000019_leftImg8bit.png,4.918369899044065,93.41658782958984
ID,none,weimar_000079_000019_leftImg8bit.png,4.648887834460718,88.61988067626953
ID,none,weimar_000080_000019_leftImg8bit.png,2.6349499546818214,67.46453857421875
ID,none,weimar_000081_000019_leftImg8bit.png,4.527491928115534,74.306396484375
ID,none,weimar_000082_000019_leftImg8bit.png,3.9970194773352103,68.677734375
ID,none,weimar_000083_000019_leftImg8bit.png,5.491588397947416,80.6361083984375
ID,none,weimar_000084_000019_leftImg8bit.png,4.181599540995265,77.20448303222656
ID,none,weimar_000085_000019_leftImg8bit.png,3.2102459919283053,72.072265625
ID,none,weimar_000086_000019_leftImg8bit.png,4.50459295455442,76.42859649658203
ID,none,weimar_000087_000019_leftImg8bit.png,4.076351514852004,73.126708984375
ID,none,weimar_000088_000019_leftImg8bit.png,5.3156547678704635,90.48908996582031
ID,none,weimar_000089_000019_leftImg8bit.png,5.448511487052471,88.32389831542969
ID,none,weimar_000090_000019_leftImg8bit.png,5.226045967629998,85.15103149414062
ID,none,weimar_000091_000019_leftImg8bit.png,4.6875341052563675,75.41145324707031
ID,none,weimar_000092_000019_leftImg8bit.png,3.5358989890373627,78.14810943603516
ID,none,weimar_000093_000019_leftImg8bit.png,3.595361296996752,80.29470825195312
ID,none,weimar_000094_000019_leftImg8bit.png,4.298973169811047,74.74443817138672
ID,none,weimar_000095_000019_leftImg8bit.png,4.164721097869396,87.31346130371094
ID,none,weimar_000096_000019_leftImg8bit.png,3.758743815913974,76.92405700683594
